cvrnum;employees;established;pubyear;liquidityratio;roi;solvencyratio;netturnover;grossprofit;equity;netresult;currency;
28899246;2 - 4;2005;2019;696,12;3,7;85,7;-;2.112;12.167;362;DKK;
28901194;20 - 49;2005;2019;162,35;16,2;51,6;-;37.984;17.994;4.286;DKK;
28903073;10 - 19;2005;2019;78,65;-33,4;-22,8;-;1.161;-535;-1.037;DKK;
83693711;50 - 99;1985;2019;136,29;5,5;25,5;-;28.755;19.831;3.272;DKK;
87226328;100 - 199;1979;2019;140,48;6,4;44,3;-;56.012;17.979;2.157;DKK;
28967012;10 - 19;2005;2019;200,88;11,6;64,6;-;7.290;6.523;896;DKK;
38574000;5 - 9;2017;2019;69,36;3,4;-26,1;-;2.304;-413;13;DKK;
28967705;100 - 199;2005;2019;109,78;5,3;22,5;387.586;61.151;23.708;376;DKK;
28967977;5 - 9;2005;2019;119,43;4;20,2;-;4.554;1.577;53;DKK;
28971990;50 - 99;2005;2019;144,26;6,2;31,8;-;28.849;9.478;1.380;DKK;
28975910;10 - 19;1975;2019;137,49;49,3;36,3;-;5.886;821;864;DKK;
15672099;200 - 499;1991;2019;111,25;0,8;29,2;1.776.509;273.200;969.255;-21.956;DKK;
28978049;20 - 49;2005;2019;116,43;10,3;29,2;-;6.055;1.153;364;DKK;
28980434;1;2005;2019;166,45;13;65,3;-;403;1.125;155;DKK;
28981341;10 - 19;2005;2019;137,25;26,7;27,5;-;5.232;1.140;839;DKK;
28984006;1;2005;2019;117,58;8,3;28,1;-;176;382;35;DKK;
28985029;20 - 49;2005;2019;157,88;1,3;41,9;-;12.605;7.690;17;DKK;
28990790;50 - 99;2005;2019;49,04;7,1;-20;568.321;89.123;-33.423;11.649;DKK;
28995261;5 - 9;2005;2019;85,01;4,7;26,8;-;2.679;1.274;110;DKK;
28995288;10 - 19;2005;2019;162,77;6,7;40,8;-;6.950;11.314;1.120;DKK;
29009333;5 - 9;2005;2019;121,28;0,5;2,3;-;1.350;136;-16;DKK;
29010021;2 - 4;2005;2019;137,51;2,7;42,1;-;1.037;1.067;39;DKK;
29038597;100 - 199;2005;2018;82,6;1,9;41,1;-;78.816;55.602;1.371;DKK;
26920566;5 - 9;2002;2019;332,58;5,9;72,6;-;4.174;3.682;181;DKK;
29119511;100 - 199;1970;2019;62,36;-9,6;-1,4;143.880;30.114;-1.606;-46.024;DKK;
29131724;5 - 9;2005;2019;567,56;29,1;81,9;-;4.418;6.297;1.732;DKK;
29133964;5 - 9;2005;2019;56,99;9,4;15,3;-;2.916;395;62;DKK;
29134901;20 - 49;2005;2019;141,81;21,1;43,2;-;10.215;3.085;1.120;DKK;
29135266;20 - 49;2005;2019;137,85;8,1;31,7;-;13.551;4.213;496;DKK;
29139733;50 - 99;2005;2019;171,5;-3,1;18,6;-;45.512;4.524;-1.051;DKK;
34043027;5 - 9;2011;2019;126,1;8,2;20,7;4.863;3.708;377;126;DKK;
29141045;10 - 19;2005;2019;273,6;-12,8;77,2;-;5.617;4.079;-532;DKK;
38004190;1;2016;2019;105,41;-21,8;30,5;-;260;80;-60;DKK;
76234515;20 - 49;1982;2019;187,89;5,8;47;-;9.267;4.704;402;DKK;
29146764;2 - 4;2005;2019;251,57;33,5;60,6;-;2.503;2.026;861;DKK;
29146772;10 - 19;2005;2019;143;22,4;38,3;-;9.963;3.159;1.725;DKK;
29146845;2 - 4;2005;2019;49,5;-72;-60,8;-;-1.284;-2.763;-2.777;DKK;
29148392;100 - 199;2005;2019;119,17;22;19,8;-;114.516;12.869;12.314;DKK;
25804821;20 - 49;2000;2019;168,5;10,4;41,9;-;24.320;16.285;2.642;DKK;
29149135;20 - 49;2005;2018;168,04;20,4;49,7;-;15.497;9.414;2.893;DKK;
29149267;10 - 19;2005;2019;121,53;16,9;18,8;-;7.059;1.358;849;DKK;
29151962;5 - 9;2005;2019;139,02;4,8;29,9;-;2.562;1.750;151;DKK;
29152349;2 - 4;2005;2019;116,1;6,4;37,6;-;1.649;736;78;DKK;
26365384;-;2001;2019;588,21;65,2;83;-;2.730;3.143;1.924;DKK;
29174369;5 - 9;2005;2019;186,45;11,2;47,5;-;4.574;6.068;937;DKK;
29175489;20 - 49;2005;2019;139,59;7,5;43,6;-;21.344;11.568;1.479;DKK;
29177015;50 - 99;2005;2019;77,15;11,2;20,4;104.160;91.228;19.351;7.525;DKK;
29178445;5 - 9;2005;2019;244,06;19,2;65,2;-;3.837;2.067;490;DKK;
29178925;100 - 199;2005;2019;134,38;28,6;37,4;134.706;95.934;19.566;11.716;DKK;
29180636;20 - 49;2005;2019;42,66;3,9;15;-;24.841;10.068;536;DKK;
38786059;20 - 49;2017;2019;200,01;16,9;58,5;-;15.692;16.341;5.112;DKK;
29182655;5 - 9;2005;2019;126,35;5,2;43,9;-;2.580;2.038;143;DKK;
39315386;10 - 19;2018;2019;94,95;2,1;7;-;3.873;169;38;DKK;
51579410;10 - 19;1974;2019;139,37;15,5;50,3;-;14.114;11.370;2.665;DKK;
12547285;5 - 9;1988;2019;138,26;4,2;31,9;-;3.036;2.316;100;DKK;
29189110;200 - 499;2005;2019;140,67;39,5;57;478.384;208.382;125.356;65.708;DKK;
32336566;1;2013;2019;278,38;18,5;64,1;-;659;277;61;DKK;
32339263;10 - 19;2013;2019;111,07;15,3;24,1;-;7.607;1.564;821;DKK;
36065494;2 - 4;2014;2019;215,3;23,1;57,5;-;2.782;1.590;471;DKK;
37783285;10 - 19;2016;2019;114,06;0,6;14,4;-;4.323;91;2;DKK;
29973334;100 - 199;2006;2019;168,07;26,6;37,1;293.070;157.175;58.503;32.736;DKK;
35254684;20 - 49;2013;2019;175,54;44,7;63,4;-;19.151;8.742;4.800;DKK;
35520570;2 - 4;2013;2019;219,85;47;54,5;-;2.933;914;607;DKK;
38446835;10 - 19;2017;2019;86,25;11,1;21,7;-;8.082;2.058;761;DKK;
38487884;2 - 4;2017;2019;153,15;13;31,4;-;2.336;1.064;336;DKK;
38718347;2 - 4;2017;2019;187,59;2,2;59,5;-;1.095;842;20;DKK;
39884216;100 - 199;1972;2019;135,27;-4,7;57;-;74.446;34.637;-2.177;DKK;
12245483;50 - 99;1988;2019;188,92;32,2;38,7;-;46.058;18.103;11.312;DKK;
27045081;200 - 499;2003;2019;126,85;4,2;35,3;546.101;50.967;117.751;16.694;DKK;
39341441;50 - 99;2018;2019;209,15;6,6;42,6;-;37.650;37.264;3.615;DKK;
29191255;2 - 4;2005;2019;103,98;-0,7;15,7;-;741;518;-92;DKK;
29192480;2 - 4;2005;2019;323,78;12,7;79,7;-;590;1.385;175;DKK;
29193207;20 - 49;2005;2019;128,83;5,8;34,3;-;22.000;10.404;1.546;DKK;
29193339;50 - 99;2005;2019;211,19;-1,5;56,2;57.244;40.340;21.421;749;DKK;
29194645;100 - 199;2005;2018;109,02;2,7;35,4;-;68.493;33.006;3.114;DKK;
29195897;20 - 49;2005;2019;112,93;5,9;11,3;139.935;29.902;12.220;4.894;DKK;
29199949;2 - 4;2005;2019;94,58;-3,8;15,2;-;532;152;-14;DKK;
29199965;20 - 49;2005;2019;166,93;10,1;41,6;-;19.729;11.801;2.101;DKK;
29201242;2 - 4;2005;2018;145,24;-11,1;31,8;-;1.091;539;-151;DKK;
29203776;100 - 199;2005;2019;150,61;36,7;35;131.406;108.718;17.183;14.274;DKK;
29204349;5 - 9;2005;2019;605,8;13,2;88,3;-;3.806;8.046;979;DKK;
29206945;10 - 19;2005;2019;131,79;-7,3;38,7;-;3.612;1.475;-299;DKK;
29211213;5 - 9;2005;2019;284,98;28,7;65,8;-;2.044;1.784;604;DKK;
29212724;2 - 4;2005;2019;139,35;24,3;60,8;-;5.851;5.710;1.654;DKK;
29214395;50 - 99;2005;2019;159,73;10,4;31,6;-;26.025;14.482;3.494;DKK;
47458714;-;1973;2019;189,75;37,9;50,2;28.112.000;16.503.000;14.296.000;6.570.000;DKK;
29215030;20 - 49;2005;2019;294;24,9;48,9;-;24.212;17.045;6.817;DKK;
39135078;2 - 4;2017;2019;196,42;27,3;37;-;2.734;1.675;865;DKK;
29215707;5 - 9;2005;2019;61,2;7;6,1;-;2.528;416;169;DKK;
29218846;10 - 19;2005;2019;255,67;51,5;60,7;-;16.305;7.641;5.057;DKK;
29219354;200 - 499;2006;2019;192,54;3,9;25,3;923.609;266.300;128.154;12.588;DKK;
29220417;20 - 49;2006;2019;89,36;-2,3;13,3;-;8.401;2.129;-394;DKK;
29220611;50 - 99;2005;2019;109,48;-14,1;25,7;-;14.592;4.022;-1.874;DKK;
29220646;5 - 9;2005;2019;213,24;24,6;46,3;-;4.325;852;342;DKK;
29221561;10 - 19;2006;2019;489,36;30,2;76,8;-;12.057;10.403;3.315;DKK;
29221758;2 - 4;2006;2019;321,49;-15,5;73;-;263;311;-66;DKK;
29222401;50 - 99;2006;2019;108,64;4,3;10,4;-;29.842;3.033;927;DKK;
29225087;2 - 4;2006;2019;299,95;17,4;66;-;1.230;1.218;262;DKK;
29240507;5 - 9;2005;2019;259,19;29,6;67;4.217;1.686;1.478;489;DKK;
26915910;200 - 499;2002;2019;250,19;25,7;58;-;71.286;47.137;15.215;DKK;
29242798;10 - 19;2006;2019;287,49;33,8;66,2;-;12.810;8.109;3.222;DKK;
29244391;200 - 499;2005;2019;174,28;5,9;36,6;188.970;125.044;59.562;8.251;DKK;
29305668;100 - 199;2006;2019;128,37;21,3;25,2;-;59.629;10.679;8.474;DKK;
29305676;20 - 49;2006;2019;83,86;9,8;48;-;15.797;10.455;3.204;DKK;
29306133;20 - 49;2006;2019;82,71;7;14,5;-;8.777;949;412;DKK;
29306230;5 - 9;2006;2019;94,23;4;6,1;-;3.945;98;-4;DKK;
32785514;10 - 19;2010;2019;218,62;55;55,4;-;7.611;2.188;1.687;DKK;
36684615;5 - 9;2015;2019;117,82;-7,2;23,1;-;1.209;412;-99;DKK;
29311374;5 - 9;2006;2019;153,51;7,5;65,5;-;2.113;1.737;144;DKK;
29312354;100 - 199;2006;2019;185,99;-18,4;61,7;-;50.702;67.454;-16.574;DKK;
38834053;2 - 4;2017;2019;136,79;23,6;50,5;-;1.091;408;136;DKK;
30503643;2 - 4;2007;2019;685,17;18,6;87,5;-;1.154;2.111;435;DKK;
29316481;5 - 9;2006;2019;194,3;15,4;45,7;-;2.440;967;243;DKK;
29317941;50 - 99;2006;2019;175,1;12,8;37,1;-;32.825;11.641;3.078;DKK;
29320861;10 - 19;2006;2019;69,09;20,9;30,4;-;9.772;3.519;1.664;DKK;
29323496;10 - 19;2006;2019;84,52;55,7;22,8;-;7.896;540;1.018;DKK;
20907134;20 - 49;1997;2019;194,19;9,8;47,4;-;14.324;6.441;1.026;DKK;
29523355;50 - 99;2006;2019;85,61;0,6;9,2;-;42.846;3.044;153;DKK;
29387133;5 - 9;2006;2018;158,06;-1,5;35,9;-;2.786;912;-54;DKK;
40749314;200 - 499;1975;2019;171,12;13,1;45,5;-;167.065;49.323;10.037;DKK;
29388172;10 - 19;2006;2019;156,55;12,7;43,7;-;8.080;6.423;1.440;DKK;
29391270;10 - 19;2006;2018;96,36;4,4;17,1;-;4.871;791;66;DKK;
29391890;5 - 9;2006;2019;244,24;14,5;65,4;-;2.409;1.111;237;DKK;
29391963;20 - 49;2006;2019;144,16;7,7;31,8;-;36.586;9.598;1.732;DKK;
29392862;20 - 49;2006;2019;86,1;-11,8;6,8;-;14.790;792;-1.367;DKK;
29394458;10 - 19;2006;2019;20,17;-7,5;-12;-;4.498;-1.027;-672;DKK;
29400407;5 - 9;2006;2019;70,34;3,4;14,3;-;2.698;250;34;DKK;
29401322;5 - 9;2006;2019;168,82;7,1;41,5;-;989;324;36;DKK;
31943140;200 - 499;2009;2019;118,78;5,1;20,9;1.242.083;132.549;60.162;3.203;DKK;
29402078;50 - 99;2006;2019;125,79;9,2;24,2;-;19.017;18.781;5.001;DKK;
29404046;10 - 19;2006;2019;138,04;7,8;27,7;-;9.128;5.988;1.321;DKK;
39393794;2 - 4;2018;2019;28,86;-106,3;-93,8;-;245;-279;-329;DKK;
66683419;200 - 499;1981;2019;66,44;2,9;16,6;593.259;228.764;81.472;12.666;DKK;
29411085;5 - 9;2006;2019;127,48;16,3;49,5;-;2.009;711;1;DKK;
29412006;100 - 199;2006;2019;118,65;35,4;42,4;393.039;241.738;138.782;90.800;DKK;
29413274;20 - 49;2006;2019;96,2;-24;0,5;-;18.779;145;-7.926;DKK;
29414513;20 - 49;2006;2019;151,67;11,6;30,9;-;15.276;4.334;1.168;DKK;
29414815;100 - 199;2006;2019;142,34;58,4;34,7;-;85.630;19.276;25.337;DKK;
29416095;20 - 49;2006;2019;94,15;-13,1;-6,3;-;13.579;-555;-1.055;DKK;
29416486;10 - 19;2006;2019;78,47;25,9;40,4;-;7.990;3.404;1.703;DKK;
30697022;20 - 49;2007;2018;113,56;1,5;39,1;-;11.286;3.148;18;DKK;
29421978;20 - 49;2006;2019;167,65;3,7;52,2;-;14.618;6.285;297;DKK;
29422540;-;2006;2019;14,04;-5,3;12,4;-;41;542;-168;DKK;
29424225;200 - 499;2006;2019;87,4;9,3;-65,1;1.443.508;286.447;-270.125;30.309;DKK;
51572718;50 - 99;1974;2018;172,03;11,8;39,6;-;46.968;33.710;5.839;DKK;
38482599;2 - 4;2017;2019;155,16;-8;39,2;1.704;613;172;-28;DKK;
29425809;10 - 19;2006;2019;156,97;23,3;33,6;-;6.118;959;461;DKK;
29426856;5 - 9;2006;2019;299,37;14,8;80;-;3.197;10.778;1.528;DKK;
29428794;2 - 4;2006;2019;265,25;7,3;65,6;-;915;1.025;67;DKK;
29442037;20 - 49;2006;2019;71,27;-9,7;4;-;17.463;3.042;-9.337;DKK;
31052785;100 - 199;2007;2019;118,71;3,1;14,9;-;82.325;17.824;2.006;DKK;
29446229;5 - 9;2006;2019;97,87;11,8;26,8;-;3.131;1.208;352;DKK;
72032411;2 - 4;1983;2019;256,53;8,1;75,8;-;821;3.712;340;DKK;
29482713;500 - 999;1970;2019;121,17;5,8;28,4;2.036.447;161.081;188.054;13.845;DKK;
29509875;2 - 4;2006;2019;212,26;15,5;62,3;-;1.440;2.032;392;DKK;
29510849;10 - 19;2006;2020;120,39;21,2;34,8;-;12.417;4.632;2.194;DKK;
29513325;5 - 9;2006;2019;157,34;22,8;38,7;-;2.488;1.559;759;DKK;
29513376;500 - 999;2006;2020;104,61;5,8;41,9;530.284;299.159;69.520;9.928;DKK;
29513430;2 - 4;2006;2019;438,24;-1;79,4;-;1.233;1.634;20;DKK;
29515557;2 - 4;2006;2019;177,13;10,5;63,6;3.328;1.301;443;58;DKK;
29517827;2 - 4;2006;2019;305,83;12,4;69,3;-;1.443;2.243;469;DKK;
29520380;50 - 99;2006;2019;116,33;4,9;15,7;-;29.442;16.274;2.666;DKK;
37852805;2 - 4;2016;2019;128,49;19,8;32,2;-;1.334;498;228;DKK;
29523525;5 - 9;2006;2019;210,98;9,9;46,3;-;3.718;2.428;327;DKK;
29524165;2 - 4;2006;2019;115,3;-6,6;25,9;-;823;194;-71;DKK;
14747346;20 - 49;1990;2019;299,1;-10,3;20,1;-;9.792;5.512;-2.726;DKK;
29524548;20 - 49;2006;2019;69,26;3,9;23,6;-;12.823;7.446;259;DKK;
15915285;50 - 99;1992;2019;96,12;-5,2;32,3;-;30.833;10.949;-1.653;DKK;
29527784;5 - 9;2006;2019;247,81;13,3;60,1;-;4.794;1.701;282;DKK;
31411815;2 - 4;2008;2018;208,51;20,6;61,6;-;1.197;580;135;DKK;
29529140;10 - 19;2006;2019;526,61;10,1;66,3;-;8.917;17.511;2.011;DKK;
29529779;10 - 19;2006;2019;164,14;0,5;43,1;-;6.168;1.582;8;DKK;
29535566;10 - 19;2006;2018;138,46;36;34,2;-;6.604;2.549;2.095;DKK;
29540055;5 - 9;2006;2019;25,43;-56,2;-24,1;-;578;-1.052;-1.912;DKK;
16279889;50 - 99;1992;2018;155,95;1,2;37,2;65.651;4.493;5.402;141;EUR;
19778983;50 - 99;1996;2020;357,35;21,3;54,8;-;48.859;33.522;9.687;DKK;
31890039;5 - 9;2008;2019;84,75;12,1;13,6;-;2.478;312;185;DKK;
29600953;50 - 99;2006;2019;174,77;-3,8;14,8;599.586;41.332;81.359;-28.684;DKK;
29825432;1;2006;2019;145,45;18,3;27,4;-;1.194;733;337;DKK;
29601062;5 - 9;2006;2019;137,19;14,2;52,2;-;5.928;5.253;1.324;DKK;
29602115;2 - 4;2006;2019;138,43;7,3;31,1;-;1.175;816;104;DKK;
29602913;5 - 9;2006;2019;390,19;9,1;74,4;-;2.650;3.122;253;DKK;
29603065;50 - 99;2006;2019;114,54;3,9;44,6;50.229;45.204;22.996;1.733;DKK;
29603251;10 - 19;2006;2019;193,09;28,6;51,6;-;9.828;3.123;1.349;DKK;
29604703;5 - 9;2006;2019;127,25;5,5;22,9;-;2.301;939;61;DKK;
29607427;20 - 49;2006;2019;21,49;-28,7;-316,8;-;18.032;-30.038;-3.437;DKK;
29610266;2 - 4;2006;2019;168,05;-2,2;68,3;-;1.234;4.182;-97;DKK;
29610991;10 - 19;2006;2019;59,99;11,4;-112;-;3.785;-3.507;52;DKK;
29613699;5 - 9;2006;2019;133,37;24,8;27,3;-;4.399;1.614;1.114;DKK;
29613923;50 - 99;2006;2019;81,03;-50,4;11,9;-;16.691;2.552;-8.444;DKK;
29614547;20 - 49;2006;2018;163,18;1,7;41,6;-;18.876;2.698;76;DKK;
29615098;2 - 4;2006;2019;1.020,11;-4,1;90,5;-;855;1.830;-85;DKK;
29616531;10 - 19;2006;2019;42,56;3,1;47;-;20.963;40.130;1.663;DKK;
29616590;10 - 19;2006;2019;159,09;8;54,5;-;2.678;1.218;130;DKK;
29616892;10 - 19;2006;2019;118,19;12,8;28,9;-;7.429;994;311;DKK;
29617821;5 - 9;2006;2019;277,18;8,4;65,5;-;2.824;2.440;233;DKK;
29618275;10 - 19;2006;2019;123,03;7;4,6;-;8.507;321;299;DKK;
29619689;10 - 19;2006;2019;202,64;3,5;60,2;-;3.823;1.666;44;DKK;
29620520;5 - 9;2006;2019;239,87;6,2;61,1;-;3.700;1.761;156;DKK;
29620571;10 - 19;2006;2019;92,6;7,2;36,9;-;7.227;3.921;23;DKK;
29620989;10 - 19;2006;2019;191,87;8,9;41,7;-;4.890;4.279;440;DKK;
29621047;10 - 19;2006;2019;121,99;6,3;19,1;-;6.213;1.571;258;DKK;
29622345;5 - 9;2006;2019;233,86;45,1;58,3;-;3.936;1.951;1.155;DKK;
33255535;10 - 19;2010;2019;205,02;42,1;52,9;-;5.359;1.596;991;DKK;
29625077;2 - 4;2006;2019;87,01;-13,9;-40,7;-;52;-627;-280;DKK;
34490090;10 - 19;2012;2019;170,41;31;39,6;-;7.926;3.444;2.042;DKK;
29627258;20 - 49;2006;2019;209,9;21,6;53,1;-;13.200;10.959;2.682;DKK;
38632531;20 - 49;2017;2019;99,89;1,5;1,3;-;6.581;42;46;DKK;
29627533;10 - 19;2006;2018;79,85;1,4;19,6;-;6.967;4.267;-217;DKK;
29628343;5 - 9;2006;2019;107,79;4,4;8,3;-;3.272;1.007;171;DKK;
29629366;5 - 9;2006;2019;116,6;6,2;10,2;-;1.508;355;96;DKK;
29629390;20 - 49;2006;2019;93,22;11,6;13,9;-;13.687;731;432;DKK;
29631050;5 - 9;2006;2019;187,18;8,4;53;-;1.561;1.216;151;DKK;
29631123;-;2006;2018;414,16;24,7;78,2;-;14.623;16.351;4.089;DKK;
29632014;5 - 9;2006;2019;173,86;3,2;49,8;-;2.104;1.995;66;DKK;
29632731;10 - 19;2006;2019;133,33;6;41,1;-;6.518;1.316;149;DKK;
29633207;5 - 9;2006;2019;122,54;6,4;55,6;-;1.869;1.720;130;DKK;
29633649;2 - 4;2006;2019;139,26;13,7;46,2;-;1.791;1.943;406;DKK;
29634602;20 - 49;2006;2019;503,24;5,6;73,2;-;12.702;32.393;3.335;DKK;
29634629;10 - 19;2006;2019;227,5;9,6;66,6;-;6.754;7.914;896;DKK;
29636214;2 - 4;2006;2019;204,98;18,7;55,9;-;1.480;484;122;DKK;
27460313;100 - 199;2003;2019;87,88;9,9;18,7;287.000;24.942;11.694;5.458;DKK;
29638241;2 - 4;2006;2019;158,09;6,5;40,1;-;1.269;1.373;145;DKK;
29638551;5 - 9;2006;2019;65,93;1,9;26,8;-;5.841;2.969;112;DKK;
29688737;10 - 19;2006;2019;190,14;9,8;62,8;-;9.659;4.348;523;DKK;
29690588;2 - 4;2006;2019;193,14;3,5;48,2;-;1.311;921;12;DKK;
29696772;10 - 19;2006;2019;257,2;-1,1;64,2;-;6.723;2.085;1;DKK;
32478808;2 - 4;2009;2019;105,1;4,9;7,4;-;1.978;821;232;DKK;
28860439;20 - 49;2005;2019;88,06;4,1;8,4;-;12.175;835;287;DKK;
29772312;10 - 19;2006;2019;302,96;14;71,3;-;4.070;2.807;422;DKK;
29778485;2 - 4;2006;2019;43,6;-21,3;-9,9;-;577;-226;-430;DKK;
29778841;5 - 9;2006;2019;155,28;9,6;59,7;-;2.780;1.797;231;DKK;
29780595;100 - 199;2006;2019;111,52;0,7;17,7;1.801.391;84.200;93.980;12.629;DKK;
29781834;200 - 499;2006;2020;143,84;0,4;65,5;2.024.000;279.000;1.776.000;-21.000;DKK;
29785201;5 - 9;2006;2019;143,61;25,4;48,9;-;2.136;562;229;DKK;
29785325;5 - 9;2006;2019;152,42;29,4;33,5;-;3.068;1.333;827;DKK;
37626937;10 - 19;2016;2018;52,08;7,8;6,3;-;9.014;1.312;386;DKK;
29785805;2 - 4;2006;2019;116,4;0,5;14,1;-;931;113;-6;DKK;
29785848;10 - 19;2006;2019;103,62;6,4;23,1;-;2.087;1.663;206;DKK;
35252002;20 - 49;2013;2019;183,12;24,3;47,9;-;20.738;16.128;6.055;DKK;
29787441;2 - 4;2006;2019;121,01;1,9;18,7;-;436;222;-36;DKK;
29789711;20 - 49;2006;2019;126,49;14,4;38,6;-;28.593;13.591;3.845;DKK;
29791686;10 - 19;2006;2019;114,78;2,6;15,3;-;5.142;1.772;-65;DKK;
29792496;2 - 4;2006;2019;46,4;12,4;28,1;-;2.836;2.598;809;DKK;
29794200;20 - 49;2006;2019;106,99;-20,5;12,2;-;5.214;1.803;-3.363;DKK;
29795460;20 - 49;2006;2019;126,55;4,2;28,7;-;10.623;6.166;521;DKK;
38675893;10 - 19;2017;2019;396,77;19,1;82,1;-;4.977;3.736;671;DKK;
21289086;50 - 99;1998;2018;165,66;1,5;51,1;-;13.741;23.146;22.958;USD;
36941685;10 - 19;2015;2019;94,36;-21,2;9,5;-;3.415;227;-728;DKK;
29800804;10 - 19;2006;2019;160,5;-16,4;32,8;-;3.615;4.539;-2.020;DKK;
29801398;5 - 9;2006;2019;79,15;-13,2;2,8;-;1.414;36;-173;DKK;
29803722;10 - 19;2006;2019;198,36;9,4;46,6;-;4.977;4.425;776;DKK;
29805075;2 - 4;2007;2019;208,08;13,9;54,2;-;1.898;2.010;424;DKK;
29807094;10 - 19;2007;2019;107,73;-6;21,2;-;1.660;871;-259;DKK;
29807132;10 - 19;2007;2019;152,17;7,4;38,3;-;6.123;3.243;343;DKK;
29809216;2 - 4;2007;2019;232,95;15;74,4;-;1.648;2.350;374;DKK;
29809577;50 - 99;2007;2019;301,44;0,4;92;184.392;121.112;3.488.457;-2.020;DKK;
29809860;5 - 9;2007;2019;191,34;27,4;53,5;-;4.394;3.407;1.365;DKK;
29810133;-;2007;2019;13,92;-47,4;-907,3;-;-167;-5.349;-4.012;DKK;
29813841;10 - 19;2008;2019;134,35;-3,8;27,4;-;3.416;4.245;-535;DKK;
29818983;100 - 199;2009;2019;224,95;2,9;17;62.755;100.530;77.526;5.357;DKK;
29821704;5 - 9;2009;2019;163,07;21,9;53,5;-;2.852;706;228;DKK;
38317962;50 - 99;2017;2019;79,12;10,4;39,2;-;92.282;108.773;39.028;DKK;
29825890;-;2006;2019;0,47;-5,1;4,2;-;-40;45;-54;DKK;
29826153;10 - 19;2006;2018;125,74;12,2;27;-;6.098;5.441;1.434;DKK;
38666398;10 - 19;2017;2019;106,19;20;-9,2;-;6.009;-361;359;DKK;
29828334;2 - 4;2006;2019;84,93;10,9;25,8;-;1.012;461;120;DKK;
29829837;5 - 9;2006;2019;149,89;18,2;55,5;-;4.302;4.399;1.067;DKK;
29831734;5 - 9;2006;2019;227,39;11,3;44,6;-;1.613;1.820;319;DKK;
29832323;1;2007;2018;89,61;-10,6;-11,4;-;1.305;-101;-93;DKK;
29832978;-;2006;2019;7.077,37;-1,1;98,6;0;-82;7.315;-132;DKK;
29838550;2 - 4;2006;2019;170,6;3,5;44,6;-;3.393;6.245;248;DKK;
29838836;5 - 9;2006;2018;93,48;8,1;-0,9;-;1.557;-20;80;DKK;
29841985;10 - 19;2006;2019;175,94;53,4;48,8;-;30.654;19.858;16.591;DKK;
29846847;2 - 4;2006;2019;128,84;30,6;24,9;-;1.217;159;150;DKK;
29847126;20 - 49;2006;2019;94,73;7;35,7;-;5.048;4.560;446;DKK;
29847193;2 - 4;2006;2019;7.723,3;2,8;99,6;-;4.854;168.046;17.571;DKK;
29847460;10 - 19;2006;2019;52,94;-17,8;3;-;6.880;181;-968;DKK;
29848726;2 - 4;2006;2019;86,8;4;24,9;-;1.181;715;17;DKK;
29848882;2 - 4;2006;2019;103,61;6,5;19,7;-;1.103;349;29;DKK;
29850550;200 - 499;2006;2019;24,21;-0,2;65,5;391.122;-;333.431;-1.643;DKK;
29853193;10 - 19;2006;2019;132,19;6,7;36,4;-;6.119;2.081;345;DKK;
39440687;50 - 99;2018;2019;75,71;-15,9;0,2;-;20.667;54;-3.694;DKK;
29891818;-;1966;2018;1.931,66;0,1;80,1;3.062;2.782;152.077;377;USD;
26097274;50 - 99;2001;2019;142,02;9,1;28,6;-;29.548;3.981;955;DKK;
29913382;20 - 49;2006;2019;89,86;2,4;13,1;-;28.580;14.596;681;DKK;
29917221;5 - 9;2006;2020;112,9;17,7;29,3;-;3.149;745;347;DKK;
29918597;2 - 4;2006;2018;52,54;21,2;-63;-;1.223;-385;88;DKK;
29140898;20 - 49;2005;2019;39,54;-2,5;8,4;-;8.136;1.124;-402;DKK;
29921792;2 - 4;2006;2019;213,05;24,9;54,3;-;1.532;606;213;DKK;
29922039;5 - 9;2006;2019;210,93;35,2;42,7;-;7.955;5.857;3.673;DKK;
29924538;2 - 4;2006;2019;54,84;4,6;18,1;-;2.962;1.679;88;DKK;
29926352;5 - 9;2006;2019;469,94;9,1;79,3;-;4.510;8.794;948;DKK;
29927863;10 - 19;2006;2019;101,93;-9,5;24;-;6.449;1.538;-482;DKK;
29929920;10 - 19;2006;2019;200,75;4,3;50,2;-;5.936;2.001;114;DKK;
29933081;10 - 19;2006;2019;78,96;6,6;42;-;9.943;3.659;343;DKK;
29936242;5 - 9;2006;2019;92,93;2,6;20,1;-;1.490;519;17;DKK;
37800333;50 - 99;2016;2019;229,15;27,4;51,5;-;52.523;18.376;7.769;DKK;
41994010;200 - 499;1962;2019;210,28;1,1;52,2;920.726;270.147;309.955;5.890;DKK;
29940185;10 - 19;2006;2019;71,1;8,8;49,4;-;2.684;2.333;294;DKK;
29973059;2 - 4;2006;2019;178,9;14,4;44,1;-;1.128;355;88;DKK;
55835217;100 - 199;1968;2019;139,94;-0,8;38,5;108.160;39.783;18.185;-536;DKK;
29973563;1;2006;2019;112,87;1,7;65,9;-;168;980;8;DKK;
29974853;20 - 49;2006;2019;162,32;10,4;35,9;-;11.494;13.316;3.074;DKK;
29975205;5 - 9;2006;2019;136,3;35,5;40,2;-;4.330;1.083;733;DKK;
29975884;200 - 499;2006;2019;212,05;10,1;57,3;20.588.212;883.333;4.463.984;557.825;DKK;
38050826;5 - 9;2016;2018;90,72;23,7;9,8;-;253;40;84;DKK;
